jcs-JobTitle href,jcs-JobTitle,css-1h7lukg,css-1ey0anm,css-1restlb,css-18z4q2i,css-o11dc0,css-o11dc0 (2),css-o11dc0 (3),mosaic-provider-jobcards-1f1q1js,css-18z4q2i (2),css-18z4q2i (3),more-items,ialbl,mosaic-provider-jobcards-1f1q1js (2),more_loc href,more_loc,css-1yxm164,css-16euvrx,css-1r2rz3d,css-19e4dnp,css-198i6pb,brandingLogo-image src,css-1restlb (2),css-dpbozm,css-dpbozm (2),css-1t13nic,css-19kaor0,css-19kaor0 (2),css-152qxwl,css-o11dc0 (4),more-items (2),css-14rqksf,css-o11dc0 (5),css-o11dc0 (6),css-o11dc0 (7),css-o11dc0 (8),css-o11dc0 (9)
https://www.indeed.com/rc/clk?jk=9cd4a310ce60343a&bb=3SS9HPW95GPgRJgANFWWfQ8aNlg1OJPJzqqQbqljrQ2Z6FqSLv5vmoaKoz5Mu-tMwKF4yMaHDZiUEsRcggLSX_2Hr9dxr86GNGbUm0ia3s2zhn91a20VaAnIfRkHZay2&xkcb=SoDz67M356-0apzbpx0ObzkdCdPP&fccid=f7f27aafffbc37a6&vjs=3,"Senior Data Scientist, Advertising",Roku,,"Santa Monica, CA 90404 
(Mid-City area)","$132,000 - $254,000 a year",,,,,,,,,,,,,,,,,,,,,,,,,,,(Mid-City area),,,,,"Teamwork makes the stream work. Roku is changing how the world watches TV Roku is the #1 TV streaming platform in the US and Mexico, and we've set our sights…"
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=927e653b7176d4a3&bb=3SS9HPW95GPgRJgANFWWfUISeeNNNh8RC3b-Bp6gd9gKFK6Bej1cPJ8qgYF0zhv1dNDeTTJJd-Mal24cI8Dw2OFQ5RXmuvUO-e0G81pj0lFpYBIKJ9nDRw%3D%3D&xkcb=SoBu67M356-0apzbpx0NbzkdCdPP&fccid=5bd99dfa21c8a490&vjs=3,Data Scientist I,Bank of America,,"Charlotte, NC 28202 
(Fourth Ward area)",Full-time,,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,(Fourth Ward area),,,,,"Job Description: At Bank of America, we are guided by a common purpose to help make financial lives better through the power of every connection. Responsible…"
https://www.indeed.com/rc/clk?jk=89f8380f5dd90476&bb=3SS9HPW95GPgRJgANFWWff4wmdZaCOdZ48y89Ye3mGgnX3Y4SjqCBAKqjwsz8InNilOf1opXETL_WiU7tDNy_KQbHLtdxWL1yWb9m7KpfXl-VXD9THi1CRnpbID77v6b&xkcb=SoDa67M356-0apzbpx0MbzkdCdPP&fccid=5cb727313a823dd6&vjs=3,Data Scientist,The University of Chicago,,"Chicago, IL 60637 
(Woodlawn area)","$77,350 - $100,100 a year",,,,,Full-time,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqret3ei97j81c&jk=89f8380f5dd90476&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D9dNqhAbCglub3JtdGl0bGUaDmRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,(Woodlawn area),,,,,"Department UL Crime Ed Lab About the Department Who We Are In cities across the country, people face high rates of gun violence, under-resourced schools,…"
https://www.indeed.com/rc/clk?jk=26c353ae4b84ebe9&bb=3SS9HPW95GPgRJgANFWWfXiOzUCgPZi6KQg20feQXSB1WJ5u0DW92a9FK4BSnVK90QyzoPLq1axAJmQ8SKWynXCQCUrbWBLgjkjoUuHpoFsJa4q86e-7l9-c2JI-EBxW&xkcb=SoAz67M356-0apzbpx0DbzkdCdPP&fccid=a9aee28181eb4b72&vjs=3,Data Scientist,"Ascend Analytics, LLC",,"Boulder, CO 80302 
(West Pearl area)","$110,000 - $140,000 a year",,,,,,,,,,,,,,,,,,,,,,,,,,,(West Pearl area),,,,,"Data Scientist, Boulder, CO Ascend Analytics’ climate technology software and services provide critical insights to power the energy transition. The company…"
https://www.indeed.com/rc/clk?jk=68099159e95a8241&bb=3SS9HPW95GPgRJgANFWWfcS7Tv0RiOdqHDUuxJbcP1kJ3mQFWeGPCs_qbFUxg8pNOnH_swKXOETrGMnUSjjl2oZAYpSil7ZL7vgzpaqJK2CmILRxVfl_pw%3D%3D&xkcb=SoCH67M356-0apzbpx0CbzkdCdPP&fccid=84c8ed4c8205d753&vjs=3,Senior Data Scientist,Providence,,"Portland, OR 97213",$59.73 - $96.15 an hour,,,,,Full-time,Day shift,,,,,,,,,,,,,,,,,,,,,,,,,,Description The Senior Data Scientist is a subject matter expert who leverages data science and knowledge of health care data to develop data-driven…
https://www.indeed.com/rc/clk?jk=78f96262b77fb427&bb=3SS9HPW95GPgRJgANFWWfQX-OSS9jvlmcaBpU5OOh_3WczpKe_tvhCKwnM4UE6ymJ55dU1r_TAtF5va-BswdSgHEfXBqQcZbWfUQqsP1z0tS4qXZ-zRWdg%3D%3D&xkcb=SoAa67M356-0apzbpx0BbzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,"Data Engineer, AWS Finance, Analytics, and Science (FAST)",Amazon.com Services LLC,,"Seattle, WA","$118,900 - $205,600 a year",,,,,Full-time,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqret3ei97j81c&jk=78f96262b77fb427&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D-kNqhAaCglub3JtdGl0bGUaDWRhdGEgZW5naW5lZXI%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,"- 3+ years of data engineering experience - Experience with data modeling, warehousing and building ETL pipelines - Experience with Redshift, Oracle, NoSQL etc…"
https://www.indeed.com/rc/clk?jk=75442a6fb9ec63eb&bb=3SS9HPW95GPgRJgANFWWfTsgiJbgv6PWE3rjQqqtcZkRYxOIy6ZtBecrxEZ3MpZxdAbx7xSFV3BqS8WvL3gUPuv2xDqqCPbiZOkyWv-2QkLy-LggaY8gB_sRUrCByeE8&xkcb=SoCu67M356-0apzbpx0AbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,Data Scientist - ML Ops,EXL Services,,"Pittsburgh, PA 15205",Full-time,,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,Company Overview and Culture EXL (NASDAQ: EXLS) is a leading data analytics and digital operations and solutions company. We partner with clients using a data…
https://www.indeed.com/rc/clk?jk=ceac849da0ee8b6f&bb=3SS9HPW95GPgRJgANFWWfcS7Tv0RiOdqbAEgBPHvYUXcT-yOMANErH_XHvCHVGa5Ra9oCYs1Htjn2HxRkwPScDZ5lI4ItTkNRQ2f-P0GhIa-3zFDKkALGQ%3D%3D&xkcb=SoDa67M356-0aoTbpx0LbzkdCdPP&fccid=b85c5070c3d3d8c8&vjs=3,"Senior Associate , Data Science - Applied Generative AI for Calls and Documents",Capital One,,"Hybrid work in McLean, VA",Full-time,,,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqret3ei97j81c&jk=ceac849da0ee8b6f&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D5pAqhAbCglub3JtdGl0bGUaDmRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,"Center 1 (19052), United States of America, McLean, Virginia Senior Associate , Data Science - Applied Generative AI for Calls and Documents Data is at the…"
https://www.indeed.com/rc/clk?jk=6e9a429cd1c922dc&bb=3SS9HPW95GPgRJgANFWWfYO8iu_Vl08S4BuESKkPpRMUbZn6DnsZz24VXLEuIhf1BxInOxQjsFzpKZidWTJKqJjWjLTXFGKLXjHlL3LA4S6DCxqkxA3ec0L82O4TT93T&xkcb=SoBu67M356-0aoTbpx0KbzkdCdPP&fccid=b3991d5c19e7c0f4&vjs=3,Senior Data Scientist,Elder Research,,"Washington, DC 20001",Full-time,,,,Pay information not provided,,,,Easily apply,,,,"Employer
Active 10 days ago",Employer,,,,,,,,,,,,,,,,,,,"Senior Data Scientist On-site Location: Washington, DC Home office: Arlington, VA Clearance Required: TS/SCI People Centered. Data Driven Elder Research Inc…"
https://www.indeed.com/rc/clk?jk=9f52a7185f07daef&bb=3SS9HPW95GPgRJgANFWWfQqrP0zhAKhG_ss21dJSNfSbg0KXJuI7x2X-1fNojYf4S99X0S7SHiMq63UpTP7uglE71KDGrMykyTX-_1peXtxi6thUsAvA-xU8EGGRBh3y&xkcb=SoDz67M356-0aoTbpx0JbzkdCdPP&fccid=e8f998ddd15bac9c&vjs=3,Data Scientist Junior,Parsons,,"Destin, FL","$83,300 - $145,800 a year",,,,,Full-time,Holidays,,,,,,,,,,,,,,,,,,,,,,,,,,"In a world of possibilities, pursue one with endless opportunities. Imagine Next! When it comes to what you want in your career, if you can imagine it, you…"
https://www.indeed.com/rc/clk?jk=b1414341a100c478&bb=3SS9HPW95GPgRJgANFWWffhIzq0yzJupaUux-AOh97ez_u6R3hpE0VsDWXpFdhUnsDlsZg4PZ5muMas_phvHzcb7gCEn-SHBaqRkxH03no0Zs6fST0q7aKKrEp8prvIH&xkcb=SoBH67M356-0aoTbpx0IbzkdCdPP&fccid=b8fdf400786b78b1&vjs=3,Open Source Intelligence Data Scientist,Guidehouse,,"Reston, VA",,,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,Job Family: Data Science Consulting Travel Required: Up to 10% Clearance Required: Active Top Secret SCI with Polygraph What You Will Do: As part of a…
https://www.indeed.com/rc/clk?jk=7d52dc09afa34003&bb=8RmwLJK2Lu0p1U_S3emJSR5PGOcITlcLiTbwsjpTQMdNpv_Wawott2T6jZPxD6iR_55BgKpO0Xm2NXOv7LRxQbbH6_C_EuDAYqrZXws2cPS7RyDQgZjbRkTmxRelxzh5&xkcb=SoAq67M356-z7mS4d50LbzkdCdPP&fccid=fdb81bc1f34553e9&vjs=3,Data Scientist,V15P1TALONNN,,"Anchorage, AK 99506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Job Description We are looking for a data scientist that will help us discover the information hidden in vast amounts of data, and help us make smarter…"
https://www.indeed.com/rc/clk?jk=d5ac1e9e4ce47c02&bb=8RmwLJK2Lu0p1U_S3emJSSztQikXu4_OexdLaghgOTJJZhA2EQK2bi0zP5hzrn6JtCLf2lBZ-4iLqK7g_oJuLgz621EC88uGHB_Vhjk2mp6FTe_0d6-OJjFH-L_bii3f&xkcb=SoCe67M356-z7mS4d50KbzkdCdPP&fccid=aff481bd146114a7&vjs=3,"Data Scientist, Senior - TS/SCI CI poly",TENICA,,"Chantilly, VA 20151",,,,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf13mgqpb8bu&jk=d5ac1e9e4ce47c02&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D_-KxRiqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,"Data Scientist, Senior - TS/SCI CI poly Department: Govt Customer-Chantilly Location: Chantilly, VA TENICA is looking to hire a Senior Data Scientist in…"
https://www.indeed.com/rc/clk?jk=af539d38735649e6&bb=8RmwLJK2Lu0p1U_S3emJScyPY8RlHA2npD6SWIeHdJ44tmzTv98LncALfKKew3WRG_1w5FwDVbgBhC-3UDDN29Jjr70wxzSoMZcz244ABt0t7ajcFGVb2w%3D%3D&xkcb=SoAD67M356-z7mS4d50JbzkdCdPP&fccid=5bcd1ef0a7f4fb99&vjs=3,Prime Finance - Data & Analytics Product Development,Citi,,"New York, NY","$129,840 - $194,760 a year",,,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,The Product Developer is a strategic professional who stays abreast of developments within own field and contributes to directional strategy by considering…
https://www.indeed.com/rc/clk?jk=8d8ef46bc5319ef5&bb=8RmwLJK2Lu0p1U_S3emJSeroifzAwyFvjtdB-TWBzDJx-_P9XKk7z8ARO3Av0h2ULVvhJGcMQB8AIsxCOzgMaA8dZiU1hhw4CXXWmAWERjmBGmxYU3qj8Q%3D%3D&xkcb=SoC367M356-z7mS4d50IbzkdCdPP&fccid=61b32dc36af3abe6&vjs=3,DATA SCIENTIST ASSOCIATE,"University of Alabama, Birmingham",,"Hybrid work in Birmingham, AL 35233","$77,640 - $126,170 a year",,,,Typically responds within 1 day,Day shift,,,,,,,,,,,,,,,,,,,,,,,,,,,"Description Position Summary: The University of Alabama at Birmingham (UAB), Department of Medicine, Division of Clinical Immunology Rheumatology is seeking…"
https://www.indeed.com/rc/clk?jk=5d5b3f3530266a50&bb=8RmwLJK2Lu0p1U_S3emJSeUoxrdEQ4hO5ZzIBwL-71x1khR_rU_ApgLkJi2BX8qqCaqicPpNlq9eKEVfCGnEBqbXCF2b_n42IaoCGaPzaWM2RxfYiJuA9Z_T4QvQtdCb&xkcb=SoA567M356-z7mS4d50PbzkdCdPP&fccid=06206ab329e0eb22&vjs=3,Principal Data Scientist I,RELX,,"Ontario, CA",Full-time,,,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf13mgqpb8bu&jk=5d5b3f3530266a50&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D8WcqhmqECUKCW5vcm10aXRsZRoYcHJpbmNpcGFsIGRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,Principal Data Scientist I Are you looking to develop your Data Scientist career? Do you enjoy coaching others to achieve high standards? Join us in…
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=a88089e685d29aec&bb=8RmwLJK2Lu0p1U_S3emJSfR15MDhK-NqqwmD7tOsz1RtjJszIqWzXr-cypEh_YjudmC0gVbc9zt1r3kLmcwi8nwmZP4CyWhQhI-tNcVe7vCnZOr4qLGf7eqbppNnfoqa&xkcb=SoAQ67M356-z7mS4d50NbzkdCdPP&fccid=578fa8376f4eec04&vjs=3,Data Scientist - Workforce Analytics,ManTech,,"Springfield, VA 22150",Full-time,,,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf13mgqpb8bu&jk=a88089e685d29aec&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D6YBqhAbCglub3JtdGl0bGUaDmRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,"ManTech provides mission-focused technology solutions and services for U.S. defense, intelligence, and federal civilian agencies. In business for more than 53…"
https://www.indeed.com/rc/clk?jk=a0917648882cbbe8&bb=8RmwLJK2Lu0p1U_S3emJSbymK3l3K993A2CyFc38UpqcUcVJrdvVFiV7v_T3_iSIfyx7K_6ExSDS0LOP4Xis7OL-IxG0EVqZSdXm5dPp-dMSHMRcNnlLzXveKJQajkaM&xkcb=SoCk67M356-z7mS4d50MbzkdCdPP&fccid=c2c379d7656effbe&vjs=3,Senior Data Scientist,Fuse Engineering LLC,,"Fort Meade, MD",,,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Description: Relevant experience must be in designing/implementing machine learning, data science, advanced analytical algorithms, programming (skill in at…"
https://www.indeed.com/rc/clk?jk=35978163360c48de&bb=8RmwLJK2Lu0p1U_S3emJSYkgAC3q9Wd40alsYjBBHQrloO10RwfEx2bQNXg1cJr-cj45AZ-BYig2-MrGH3iOhEfVJh1Wkxzjj3k54WLRmWNZ4kOd5o6xk4wXoFEJVxEP&xkcb=SoBN67M356-z7mS4d50DbzkdCdPP&fccid=32599b34096c7b85&vjs=3,Senior Data Scientist,Tive,,"Hybrid work in Boston, MA 02129",Full-time,,,,Pay information not provided,,,,Easily apply,,,,,,,,,,,,,,,,,,,,,,,,"At Tive, we imagine a fully-transparent world in which everything and everyone is connected. We innovate beyond what the world thought possible—so what people…"
https://www.indeed.com/rc/clk?jk=c86f9fcf1bb9ea7b&bb=8RmwLJK2Lu0p1U_S3emJSexHHpm6o1o_54ceKF4XpegieoPqQDzFy0xL2K36nky_RRhpo-iaGrZdXTrCm1R57mYh3Ijbmd7nkRcd3Px6syq66wZ_DmBwdA%3D%3D&xkcb=SoD567M356-z7mS4d50CbzkdCdPP&fccid=7bec89cb1b3b9073&vjs=3,Associate Data Scientist,Michaels,,"Irving, TX",,,,,Typically responds within 1 day,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support Center - Irving Michaels Data Scientists will develop systems and techniques for identifying business trends and challenges through complex big data…
https://www.indeed.com/rc/clk?jk=37cd0c4c5f995fd1&bb=8RmwLJK2Lu0p1U_S3emJSXnZaz8MUqbi-8hIrbLMyrJJttT2m0nHREiF5jhEbSKe5P8aRZWeW0GQ8jROc2keLBz88rVy3GCiRBuYlEYqCPu4mTwFcIr9WQ%3D%3D&xkcb=SoBk67M356-z7mS4d50BbzkdCdPP&fccid=f7029f63fe5c906e&vjs=3,Senior Data Scientist,Verizon,,"Hybrid work in Houston, TX",Full-time,,,,Pay information not provided,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf13mgqpb8bu&jk=37cd0c4c5f995fd1&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D51OqhAiCglub3JtdGl0bGUaFXNlbmlvciBkYXRhIHNjaWVudGlzdA%253D%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,"When you join Verizon You want more out of a career. A place to share your ideas freely — even if they’re daring or different. Where the true you can learn,…"
https://www.indeed.com/rc/clk?jk=d5638ed0bd782df7&bb=8RmwLJK2Lu0p1U_S3emJSeaquwuXppVmzhOh3FY2P8IGjD41FfW6EQv4P22RjFN5Vwb_lYRbzV1qY4b2kEhZ2sybSJEVUOmCU3x8SeWJYHd72576qmW20Azukyr5Tu85&xkcb=SoDQ67M356-z7mS4d50AbzkdCdPP&fccid=5261110462a433d3&vjs=3,Machine Learning Engineer,Hive,,"San Francisco, CA","$120,000 - $180,000 a year",,,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hive is the leading provider of cloud-based AI solutions to understand, search, and generate content, and is trusted by hundreds of the world's largest and…"
https://www.indeed.com/rc/clk?jk=1df555d7084b7d07&bb=8RmwLJK2Lu0p1U_S3emJSZleUxG5qKHD2CL2iCYlJcBMf8gpdgyL9VSnNvV3OfCWUBqWmHt9WV52oBJudBlscl99pUEkd7RbWoN7Z3DgUjIg3b__B4p0cHd0lC7VLiAG&xkcb=SoBe67M356-z7mS4d50HbzkdCdPP&fccid=7da3e5408bcf63f7&vjs=3,Senior Data Scientist,Full Visbility,,"Huntsville, AL 35801",,,,,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,About Us FULL VISIBILITY IS A CERTIFIED VIRGINIA BASED SMALL BUSINESS INFORMATION TECHNOLOGY SOLUTIONS PROVIDER SPECIALIZED IN DELIVERING SAFE AND SECURE…
https://www.indeed.com/rc/clk?jk=ee5f2bae98c757bb&bb=8RmwLJK2Lu0p1U_S3emJSTVmsBilc378sDY380v82zgfCAK-XCS1z1XQ__bpr5f6uaK8xRVpvMHp6jNHlO0DxsFR9PCUrPHW5_VWBkIHoQb0v3r9K5kwpC9Vp9wEx8N6&xkcb=SoDq67M356-z7mS4d50GbzkdCdPP&fccid=b4048be2884af072&vjs=3,"Director, Workplace Data Scientist",The Bank of New York Mellon Corporation,,"Boston, MA","$162,000 - $220,000 a year",,,,,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf13mgqpb8bu&jk=ee5f2bae98c757bb&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D-21QaoQGwoJbm9ybXRpdGxlGg5kYXRhIHNjaWVudGlzdA%253D%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,"Director, Workplace Data Scientist At BNY, our culture empowers you to grow and succeed. As a leading global financial services company at the center of the…"
https://www.indeed.com/rc/clk?jk=d1ac1c52cd00d772&bb=8RmwLJK2Lu0p1U_S3emJSeWx-A3BXGDh5frcneutNmZTRnEPZWjz3qDtnkrpwqWsC8lfrR5im6yrrM9BagoTHInBEhOJrCF0NvfnTv5UxiEcLZpotWLfWoaC5TYI_G9y&xkcb=SoB367M356-z7mS4d50FbzkdCdPP&fccid=b5ff6a9d6acf7028&vjs=3,Senior Data Scientist,Naval Nuclear Laboratory,,"West Mifflin, PA","$103,100 - $161,100 a year",,,,,,,,,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf13mgqpb8bu&jk=d1ac1c52cd00d772&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D8y-4RqqECIKCW5vcm10aXRsZRoVc2VuaW9yIGRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,"Working at the Naval Nuclear Laboratory we foster pride in belonging to an organization whose culture is made up of these core values: Trust, Empowerment, and…"
https://www.indeed.com/rc/clk?jk=b86df27dea0bda91&bb=8RmwLJK2Lu0p1U_S3emJSahPAR5qaiVaG_OfX9g6AOyUKlazkJbydqXRd_B6dO-1RQCHLfDZtvAi1w6otHuSGUqyZeCPvNj2qgefVNOh5mflutKIZt0P7uGsxGps19q4&xkcb=SoDD67M356-z7mS4d50EbzkdCdPP&fccid=2b4ee9e4c3847c20&vjs=3,Mid Geospatial Data Scientist,GeoYeti,,"Reston, VA",Full-time,,,,Pay information not provided,,,,Easily apply,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf13mgqpb8bu&jk=b86df27dea0bda91&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D8C2uSeqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,"Overview: GeoYeti focuses on advanced analytics, data science, development of the applications that support such work. We seek a mid-level Geospatial Data…"
https://www.indeed.com/rc/clk?jk=b86df27dea0bda91&bb=QyUrYgVQHV8ou8LcV7bBW_OCX-9BOTJMwNl2vcC9_GM3mk9NUCDLF6O2WYYKYzq1KsZa-DO4W_rDAvW-y091dBZ48gpJrBYIlz1dtWHnhbsemPVt-CjcoAxxfnHXD15U&xkcb=SoBL67M356-zaQRMyR0LbzkdCdPP&fccid=2b4ee9e4c3847c20&vjs=3,Mid Geospatial Data Scientist,GeoYeti,,"Reston, VA",Full-time,Assist senior data scientist with model evaluations and with the evaluation of ML model effectiveness.,data,scientist,Pay information not provided,,,,Easily apply,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf54ni8rp801&jk=b86df27dea0bda91&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D8C2uSeqEBsKCW5vcm10aXRsZRoOZGF0YSBzY2llbnRpc3Q%253D,View similar jobs with this employer,,,,,,,,,,,,,,data,,,Ideally a proficiency with spatial data formats and…,,,,
https://www.indeed.com/rc/clk?jk=2a170894efbc7f5b&bb=QyUrYgVQHV8ou8LcV7bBWwN91Zw8ZeQoKmDfSt7IG2SqLWOOML5SUmUO0snffL2UoVq55bpBEitJQoiKW3oXFOYCX7bhBKdOZpGoWfxPt1ZIn3tXvKtxKMsJVHKB62z1&xkcb=SoD_67M356-zaQRMyR0KbzkdCdPP&fccid=fccd85f1ee696c5b&vjs=3,Sr Data Scientist,Voloridge Investment Management,,"Jupiter, FL 33477",,We are seeking Senior Data Scientists to join us in our attempt to solve the extremely challenging problem of modeling and predicting the financial markets…,Data,Scientists,Pay information not provided,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=e1148b4a2348488b&bb=QyUrYgVQHV8ou8LcV7bBW1b1sSa5vh8jqwSLL4vXV5EotUAqzbEiKjU5xCl_HO4U0O2TBJY3LVzOiM5-3yuGGaavE5NAFHYRYzSyC9dMHhNJ7CY-TueR0w%3D%3D&xkcb=SoBi67M356-zaQRMyR0JbzkdCdPP&fccid=ec34037a9c92d805&vjs=3,Post Doctoral Fellow - AI / Machine Learning Data Scientist,Amgen,,"Remote in Cambridge, MA","$76,773 - $87,171 a year",The ideal candidate will have a strong background in engineering as well as expertise in data science to tackle challenging cross‐functional projects including…,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.indeed.com/rc/clk?jk=0529ba574952764b&bb=QyUrYgVQHV8ou8LcV7bBWxX8Rt4TmlY1KeibdOHusPrGltUpPJyzRyCY54NN05T019edXwQoy9dVJcsgAoZfu6ZnE5rHnbtFMCZ76dYdf_jeCCX9cUCICA%3D%3D&xkcb=SoDW67M356-zaQRMyR0IbzkdCdPP&fccid=5fca42294cdbc080&vjs=3,Data Scientist,CACI,,"Denver, CO 80225","$69,100 - $141,500 a year","Recognized subject matter expert, impeccable engineering skills and deep understanding of the scientific models.",,,,Full-time,,,,,,,,,,,,,,,,,,,,,,,Minimum Clearance Required to Start: TS/SCI.,,,,
https://www.indeed.com/rc/clk?jk=dc81b6e0dd36ae51&bb=QyUrYgVQHV8ou8LcV7bBW2ajA547dav6S20RIH4pgCx7RwS-4CXKJQTQ2Qfw2FIm-10ESxIzJ9UyqGPD-XRx4fMgQbwpIst54db5lsqQaTGJtp4_5aHVsQjik1xnW8bM&xkcb=SoBY67M356-zaQRMyR0PbzkdCdPP&fccid=74fbc768a4e5bece&vjs=3,Data Scientist - Security Engineering- San Jose,ByteDance,,"San Jose, CA","$144,000 - $329,333 a year","3 years of data mining and machine learning industry experience in related fields: search, recommendation, ads, security, anti-fraud, risk control, etc.",data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,Strengthen your profile,Save,Skip,,,Do you have this skill: Communication skills?,Communication skills,*,Yes,No,We'll use this to show jobs you may be qualified for.,,,,,,,,
https://www.indeed.com/rc/clk?jk=cf8ed0d3fd63f6d5&bb=QyUrYgVQHV8ou8LcV7bBW2vJCZtYPjby_gsQzpFDYfwTYBM2nlwRprXiNCTteM_49-kNEEjyGZydO2WQHCweYlnXe8AywrAHDYjEVR7s47eAgYj8pxEEd9sARvjZYe4R&xkcb=SoDs67M356-zaQRMyR0ObzkdCdPP&fccid=0ce8583f8756e02c&vjs=3,Senior Data Scientist,Barbaricum,,"Hybrid work in Pentagon, DC",,"Ability to develop strategic, baselined, data modeling processes; ability to accurately determine cause-and-effect relationships; and experience with integrated…",data,,Pay information not provided,,,,Easily apply,,https://www.indeed.com/addlLoc/redirect?tk=1idqrf54ni8rp801&jk=cf8ed0d3fd63f6d5&dest=%2Fjobs%3Fq%3Ddata%2Bscientist%26l%3DUnited%2BStates%26grpKey%3DoAEB8gcFdG5mZWy4D8u4-gWqECIKCW5vcm10aXRsZRoVc2VuaW9yIGRhdGEgc2NpZW50aXN0,View similar jobs with this employer,,,,,,,,,,,,,,,,,,,,,
